link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/centro/,526,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/casco-historico-ollerias-marrubial/,513,2019-03-28,cordoba
http://idealista.com/venta-viviendas/cordoba/centro-casco-historico/casco-historico-corredera-ribera/,623,2019-03-28,cordoba
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/cuenca/mancha-alta/,1039,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-media/,1017,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/manchuela/area-de-manchuela/,287,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/mancha-baja/area-de-mancha-baja/,395,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/la-alcarria/area-de-la-alcarria/,225,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-baja/area-de-serrania-baja/,117,2019-03-28,cuenca
http://idealista.com/venta-viviendas/cuenca/serrania-alta/area-de-serrania-alta/,87,2019-03-28,cuenca
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/girona/ripolles/,560,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/pla-de-l-estany/,311,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-garrotxa/,618,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-cerdanya/,652,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/torroella-ventallo/,98,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/portbou-colera/,71,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/llado-navata/,134,2019-03-28,girona
http://idealista.com/venta-viviendas/l-escala-girona/,768,2019-03-28,girona
http://idealista.com/venta-viviendas/vidreres-girona/,484,2019-03-28,girona
http://idealista.com/venta-viviendas/tossa-de-mar-girona/,439,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/sils-riudarenes/,389,2019-03-28,girona
http://idealista.com/venta-viviendas/salt-girona/,400,2019-03-28,girona
http://idealista.com/venta-viviendas/sant-pere-pescador-girona/,58,2019-03-28,girona
http://idealista.com/venta-viviendas/santa-cristina-d-aro-girona/,722,2019-03-28,girona
http://idealista.com/venta-viviendas/sant-feliu-de-guixols-girona/,1364,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/santa-margarida/,671,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/salatar/,95,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/port-esportiu-puig-rom-canyelles/,417,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/nord/,273,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/els-grecs-mas-oliva/,205,2019-03-28,girona
http://idealista.com/venta-viviendas/roses/centre/,301,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/pals/,397,2019-03-28,girona
http://idealista.com/venta-viviendas/palamos-girona/,562,2019-03-28,girona
http://idealista.com/venta-viviendas/palafrugell-girona/,819,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/mont-ras-vall-llobrega/,122,2019-03-28,girona
http://idealista.com/venta-viviendas/calonge-girona/,1347,2019-03-28,girona
http://idealista.com/venta-viviendas/begur-girona/,641,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/area-de-verges-corca/,324,2019-03-28,girona
http://idealista.com/venta-viviendas/torroella-de-montgri-girona/,606,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/baix-emporda/area-de-la-bisbal-d-emporda/,323,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-sant-gregori/,102,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-quart/,160,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-llagostera/,423,2019-03-28,girona
http://idealista.com/venta-viviendas/girona-girona/,1108,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-celra/,338,2019-03-28,girona
http://idealista.com/venta-viviendas/castell-platja-d-aro/castell-d-aro/,88,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/girones/area-de-bescano/,143,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/sierra-de-las-guillerias/,188,2019-03-28,girona
http://idealista.com/venta-viviendas/macanet-de-la-selva-girona/,513,2019-03-28,girona
http://idealista.com/venta-viviendas/santa-coloma-de-farners-girona/,191,2019-03-28,girona
http://idealista.com/venta-viviendas/blanes-girona/,1250,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-sant-feliu-hostalric-massanes/,130,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-riells-breda/,293,2019-03-28,girona
http://idealista.com/venta-viviendas/caldes-de-malavella-girona/,364,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/la-selva/area-de-angles-vilobi-d-onyar/,267,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/el-port-de-la-selva/,114,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-vilafant/,274,2019-03-28,girona
http://idealista.com/venta-viviendas/arbucies-girona/,213,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-peralada-cabanes/,441,2019-03-28,girona
http://idealista.com/venta-viviendas/llanca-girona/,585,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/urbanitzacions/,450,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/serra-brava/,255,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/santa-clotilde/,220,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/roca-grossa/,203,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/fenals/,562,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/el-moli-el-rieral/,91,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/comtat-de-jaruco-puigventos/,65,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/casc-antic/,420,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/canyelles-montgoda/,306,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/can-sabata-mas-baell/,93,2019-03-28,girona
http://idealista.com/venta-viviendas/lloret-de-mar/barri-dels-pescadors/,55,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-l-albera/,222,2019-03-28,girona
http://idealista.com/venta-viviendas/figueres-girona/,633,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-castello-d-empuries/,1249,2019-03-28,girona
http://idealista.com/venta-viviendas/girona/alt-emporda/area-de-boadella/,153,2019-03-28,girona
http://idealista.com/venta-viviendas/cadaques-girona/,56,2019-03-28,girona
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/granada/poniente-granadino/,808,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/alpujarra-granadina/alpujarra-granadina/,456,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/valle-de-lecrin/valle-de-lecrin/,593,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/los-montes/los-montes/,172,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-huescar/area-de-huescar/,146,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-guadix/area-de-guadix/,488,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-baza/area-de-baza/,396,2019-03-28,granada
http://idealista.com/venta-viviendas/salobrena-granada/,557,2019-03-28,granada
http://idealista.com/venta-viviendas/motril-granada/,1419,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-molvizar/,200,2019-03-28,granada
http://idealista.com/venta-viviendas/velez-de-benaudalla-granada/,112,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/vegas-del-genil/,510,2019-03-28,granada
http://idealista.com/venta-viviendas/sierra-nevada-granada/,372,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/pulianas-jun/,171,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/pinos-puente/,139,2019-03-28,granada
http://idealista.com/venta-viviendas/santa-fe-granada/,330,2019-03-28,granada
http://idealista.com/venta-viviendas/las-gabias-granada/,815,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/lachar-cijuela/,393,2019-03-28,granada
http://idealista.com/venta-viviendas/monachil-granada/,486,2019-03-28,granada
http://idealista.com/venta-viviendas/maracena-granada/,299,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/huetor-vega-cajar/,491,2019-03-28,granada
http://idealista.com/venta-viviendas/la-zubia-granada/,635,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/gojar-dilar/,311,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/fuente-vaqueros-chauchina/,162,2019-03-28,granada
http://idealista.com/venta-viviendas/churriana-de-la-vega-granada/,380,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/cenes-de-la-vega-pinos-genil/,295,2019-03-28,granada
http://idealista.com/venta-viviendas/armilla-granada/,570,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/ronda-arabial/,387,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/area-de-guejar-sierra/,143,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/realejo/,343,2019-03-28,granada
http://idealista.com/venta-viviendas/otura-granada/,339,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/poligcartuja-barriada-la-paz/,279,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/zaidin/,552,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/san-ildefonso/,162,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/san-francisco-javier/,86,2019-03-28,granada
http://idealista.com/venta-viviendas/ogijares-granada/,494,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/los-pajaritos-plaza-de-toros/,334,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/centro/,616,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/la-chana/,283,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/figares/,433,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/ctra-sierra-acceso-nuevo-alhambra/,147,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/cervantes-palacio-de-deportes/,242,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/campus-de-la-salud/,57,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/bola-de-oro/,273,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/barrio-de-los-periodistas/,207,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/almanjayar/,145,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/albaicin/,303,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/area-de-granada/area-de-alfacar/,338,2019-03-28,granada
http://idealista.com/venta-viviendas/alhendin-granada/,248,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-castell-de-ferro/,177,2019-03-28,granada
http://idealista.com/venta-viviendas/atarfe-granada/,896,2019-03-28,granada
http://idealista.com/venta-viviendas/granada/costa-tropical/area-de-albunol/,192,2019-03-28,granada
http://idealista.com/venta-viviendas/almunecar-granada/,1351,2019-03-28,granada
http://idealista.com/venta-viviendas/albolote-granada/,454,2019-03-28,granada
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/guadalajara/sierra/,504,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/alcarria-alta/alcarria-alta/,432,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/molina-de-aragon/molina-de-aragon/,137,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/alcarria-baja/alcarria-baja/,260,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/yebes-horche/,351,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/vega-del-henares/,314,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/torija-armuna-de-tajuna/,187,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/pastrana-yebra/,471,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/hontoba-loranca-de-tajuna/,277,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara-guadalajara/,1209,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/cabanillas-marchamalo/,440,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/azuqueca-de-henares-guadalajara/,354,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-del-casar/,438,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-uceda/,228,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-torrejon-del-rey/,309,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-pioz/,285,2019-03-28,guadalajara
http://idealista.com/venta-viviendas/guadalajara/campina/area-de-alovera-chiloeches/,440,2019-03-28,guadalajara
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/guipuzcoa/urola-kosta/,353,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/goierri/,761,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/bajo-deba/,661,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/bajo-bidasoa/,1100,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/alto-deba/,464,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/tolosaldea/area-de-tolosaldea/,498,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/renteria-errenteria-guipuzcoa/,358,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/donostialdea/area-de-pasaia/,380,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/donostialdea/area-de-lasarte/,201,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/guipuzcoa/donostialdea/area-de-hernani/,263,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/centro-miraconcha/,401,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/parte-vieja/,107,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/miramon-zorroaga/,54,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/loiola-martutene/,64,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/intxaurrondo/,119,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/igeldo/,28,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/ibaeta/,94,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/gros/,253,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/egia/,106,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/ategorrieta/,90,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/amara/,141,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/altza-bidebieta/,262,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/anorga/,37,2019-03-28,guipuzcoa
http://idealista.com/venta-viviendas/donostia-san-sebastian/antiguo/,145,2019-03-28,guipuzcoa
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/huelva/sierra/,832,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva/el-condado/,916,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva/el-andevalo/,409,2019-03-28,huelva
http://idealista.com/venta-viviendas/islantilla-huelva/,691,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva-huelva/,1529,2019-03-28,huelva
http://idealista.com/venta-viviendas/ayamonte-huelva/,912,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva/la-costa/area-de-mazagon/,183,2019-03-28,huelva
http://idealista.com/venta-viviendas/villablanca-huelva/,40,2019-03-28,huelva
http://idealista.com/venta-viviendas/la-antilla-huelva/,267,2019-03-28,huelva
http://idealista.com/venta-viviendas/el-rompido-huelva/,165,2019-03-28,huelva
http://idealista.com/venta-viviendas/el-portil-huelva/,291,2019-03-28,huelva
http://idealista.com/venta-viviendas/punta-umbria-huelva/,331,2019-03-28,huelva
http://idealista.com/venta-viviendas/lepe-huelva/,241,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva/la-costa/area-de-isla-cristina/,476,2019-03-28,huelva
http://idealista.com/venta-viviendas/huelva/la-costa/area-de-aljaraque/,409,2019-03-28,huelva
http://idealista.com/venta-viviendas/almonte-huelva/,599,2019-03-28,huelva
http://idealista.com/venta-viviendas/cartaya-huelva/,205,2019-03-28,huelva
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/huesca/la-jacetania/,1495,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/hoya-de-huesca/,465,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/alto-gallego/,1096,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/ribagorza/,627,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/cinca/area-de-cinca-la-litera/,372,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/somontano-de-barbastro/area-de-somontano-de-barbastro/,242,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/sobrarbe/area-de-sobrarbe/,410,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/los-monegros/area-de-los-monegros/,170,2019-03-28,huesca
http://idealista.com/venta-viviendas/huesca/la-litera/la-litera/,179,2019-03-28,huesca
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/jaen/sierra-sur/,589,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/sierra-magina/,638,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/la-loma-y-las-villas/,879,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/la-campina/,1113,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/comarca-norte-el-condado/,1505,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen-jaen/,1798,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/alto-guadalquivir/area-de-alto-guadalquivir/,370,2019-03-28,jaen
http://idealista.com/venta-viviendas/jaen/sierra-de-segura/area-de-sierra-de-segura/,297,2019-03-28,jaen
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/la-rioja/rioja-baja/,449,2019-03-28,la rioja
http://idealista.com/venta-viviendas/burgos/trevino/area-de-trevino/,181,2019-03-28,burgos
http://idealista.com/venta-viviendas/la-rioja/los-cameros/area-de-los-cameros/,107,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/san-vicente-de-la-sonsierra-zaraton/,187,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/cuzcurrita-casalarreina/,331,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/area-de-santo-domingo/,787,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/area-de-najera/,310,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/area-de-haro/,396,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/area-de-ezcaray/,256,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/rioja-alta/area-de-anguiano/,55,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/area-de-logrono/cenicero-fuenmayor/,85,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/area-de-logrono/area-de-navarrete-sojuela/,352,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/area-de-logrono/area-de-galilea-ausejo/,84,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/area-de-logrono/area-de-albelda-de-iregua/,189,2019-03-28,la rioja
http://idealista.com/venta-viviendas/la-rioja/area-de-logrono/alberite-murillo-de-rio-leza/,185,2019-03-28,la rioja
http://idealista.com/venta-viviendas/villamediana-de-iregua-la-rioja/,305,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/universidad-los-lirios/,314,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/san-adrian-la-cava/,220,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/residencia/,241,2019-03-28,la rioja
http://idealista.com/venta-viviendas/lardero-la-rioja/,240,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/portillejo-valdegastea/,370,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/oeste/,292,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/la-portalada-varea/,29,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/el-campillo-poligono-cantabria/,45,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/centro/,865,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/casco-antiguo/,137,2019-03-28,la rioja
http://idealista.com/venta-viviendas/logrono/cascajos-piqueras/,203,2019-03-28,la rioja
link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife/la-palma/,617,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife/la-gomera/,98,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife/el-hierro/,71,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/las-palmas/fuerteventura/,1626,2019-03-28,las palmas
http://idealista.com/venta-viviendas/granadilla-de-abona-santa-cruz-de-tenerife/,802,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/el-rosario-santa-cruz-de-tenerife/,284,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/candelaria-santa-cruz-de-tenerife/,358,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/tacoronte-santa-cruz-de-tenerife/,488,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santiago-del-teide-santa-cruz-de-tenerife/,287,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/teror-las-palmas/,216,2019-03-28,las palmas
http://idealista.com/venta-viviendas/vilaflor-santa-cruz-de-tenerife/,24,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/tegueste-santa-cruz-de-tenerife/,98,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/yaiza-las-palmas/,343,2019-03-28,las palmas
http://idealista.com/venta-viviendas/telde-las-palmas/,855,2019-03-28,las palmas
http://idealista.com/venta-viviendas/santa-brigida-las-palmas/,403,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas/gran-canaria/san-mateo-valsequillo/,235,2019-03-28,las palmas
http://idealista.com/venta-viviendas/arona/valle-san-lorenzo/,102,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/playa-de-las-americas/,195,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/palm-mar/,288,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/los-cristianos/,622,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/las-rosas/,38,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/guargacho/,18,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/el-fraile/,93,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/costa-del-silencio-las-galletas/,459,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/cho-guaza/,82,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/chayofa/,163,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/cabo-blanco/,78,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/buzanada/,43,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/arona/arona-pueblo/,47,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/san-bartolome-de-tirajana-las-palmas/,1160,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas/gran-canaria/moya-santa-maria-de-guia/,305,2019-03-28,las palmas
http://idealista.com/venta-viviendas/mogan-las-palmas/,391,2019-03-28,las palmas
http://idealista.com/venta-viviendas/ingenio-las-palmas/,288,2019-03-28,las palmas
http://idealista.com/venta-viviendas/galdar-las-palmas/,241,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas/gran-canaria/firgas-valleseco/,150,2019-03-28,las palmas
http://idealista.com/venta-viviendas/arucas-las-palmas/,398,2019-03-28,las palmas
http://idealista.com/venta-viviendas/aguimes-las-palmas/,253,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas/gran-canaria/agaete-centro/,180,2019-03-28,las palmas
http://idealista.com/venta-viviendas/teguise-las-palmas/,408,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/vegueta-triana/,173,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/tamaraceite-san-lorenzo/,369,2019-03-28,las palmas
http://idealista.com/venta-viviendas/tinajo-las-palmas/,61,2019-03-28,las palmas
http://idealista.com/venta-viviendas/tias-las-palmas/,351,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/puerto-canteras/,930,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/ciudad-alta/,831,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/centro/,342,2019-03-28,las palmas
http://idealista.com/venta-viviendas/san-bartolome-las-palmas/,161,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/carretera-del-centro-cono-sur/,348,2019-03-28,las palmas
http://idealista.com/venta-viviendas/las-palmas-de-gran-canaria/tafira/tafira/,185,2019-03-28,las palmas
http://idealista.com/venta-viviendas/arrecife-las-palmas/,415,2019-03-28,las palmas
http://idealista.com/venta-viviendas/santa-ursula-santa-cruz-de-tenerife/,225,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife-santa-cruz-de-tenerife/,1773,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/san-miguel-de-abona-santa-cruz-de-tenerife/,470,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/haria-las-palmas/,67,2019-03-28,las palmas
http://idealista.com/venta-viviendas/los-realejos-santa-cruz-de-tenerife/,395,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/la-orotava-santa-cruz-de-tenerife/,478,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife/tenerife/la-guancha-san-juan-de-la-rambla/,123,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/icod-de-los-vinos-santa-cruz-de-tenerife/,318,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/guimar-santa-cruz-de-tenerife/,212,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/guia-de-isora-santa-cruz-de-tenerife/,353,2019-03-28,santa cruz de tenerife
http://idealista.com/venta-viviendas/santa-cruz-de-tenerife/tenerife/arico-fasnia/,172,2019-03-28,santa cruz de tenerife
