ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Chalet muy luminoso en plena naturaleza, que cuando abres tus ventanas, ves arboles, montaña, pajaros, rio, con todos los servicios a 5 minutos en coche. Tiene certificado energético.",Anuncio actualizado el 17 de marzo,0,0,3,0,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,25460231, Casa o chalet independiente,,,Zuya,"Calle San Juan, 2"," Calle San Juan, 2 , Zuya , Álava ",,,Álava,1000,175,2019-03-29,sur,346000,0,5,1,0,0,
"campo de golf larrabea,3 plantas,garage con txoko,bodega con sauna,calefaccion de gasoil ,puerta automatica de entrada a la casa,arboles frutales y olivos,alarma,limita con un arroyo.",Anuncio actualizado el 25 de marzo,0,0,4,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,,27462015, Casa o chalet independiente,,,Legutiano,"Calle Paraje de Larrabea, 10"," Calle Paraje de Larrabea, 10 , Legutiano , Zuya, Álava ",,,"Zuya, Álava",1500,,2019-03-29,sur,490000,0,3,1,0,1,
se vende piso en izarra.,Anuncio actualizado el 19 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,25431683,Piso,,0,Urcabustaiz,"Calle de Ugarte, 7"," Calle de Ugarte, 7 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",82,,2019-03-29,,65000,0,3,1,0,0,
piso completo buen precio,Anuncio actualizado el 7 de enero,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,1,,,28048815,Piso,,0,Urcabustaiz,Urb. uadalondo," Calle Municipal Plaza, 3 , Urb. uadalondo , Urcabustaiz , Zuya, Álava ","Calle Municipal Plaza, 3",,"Zuya, Álava",82,65,2019-03-29,sur,120000,0,2,0,1,0,
"Piso en Izarra, céntrico, con piscina. Reciente construcción. Todo exterior. Amplio salón unido a la cocina. Excelente aislamiento térmico.",Anuncio actualizado el 13 de enero,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,28489376,Piso,,1,Urcabustaiz,"Plaza Nueva, 9"," Plaza Nueva, 9 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",78,,2019-03-29,sur,175000,0,2,1,1,1,
"Piso abuhardillado. Muy soleado y luminoso. Suelo de madera. Vistas al embalse y Gorbea (sin posibilidad de que se construya enfrente). Cocina y baño equipados.,81 metros cuadrados. 2 habitaciones, baño, distribuidor (recibidor), cocina americana junto con sala-comedor, pequeño trastero. Cocina y baño equipados. Edificio de reciente construcción.",Anuncio actualizado el 21 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,29107186,Ático,,1,Legutiano,"Calle Comercio, 12"," Calle Comercio, 12 , Legutiano , Zuya, Álava ",,,"Zuya, Álava",81,,2019-03-29,"norte, este, oeste",120000,0,2,1,0,0,
"Precioso chalet a 5 minutos de Vitoria y con parcela de 1500 metros. La casa consta de un salón comedor con chimenea, una cocina amplia, 4 habitaciones, un estudio de 50 metros, un txoko con chimenea, dos bodegas y dos plazas de garajes. Magnífico jardín.",Anuncio actualizado el 24 de marzo,0,0,3,1,0,segunda mano/buen estado,,no indicado,3 plantas,plaza de garaje incluida en el precio,1,,,29703875, Casa o chalet independiente,,,Zigoitia,"Calle Marisolo, 3"," Calle Marisolo, 3 , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1500,280,2019-03-29,"sur, oeste",342000,0,4,0,0,1,
"Casa rustica con finca, en el centro del pueblo, junto a la Iglesia. Estructura interior de madera de roble. Ventanas y contraventanas de madera de roble. Tarima de madera de roble y sapelli. Cocina-calefacción de leña. Horno de pan, original de la casa. Pozo con brocal de piedra, original de la casa. Acometida de gas canalizado. Ideal para transformarla en agroturismo.",Anuncio actualizado el 18 de marzo,0,0,2,0,1,segunda mano/buen estado,,inmueble exento,3 plantas,plaza de garaje incluida en el precio,1,,,32191777, Casa de pueblo,,,Zigoitia,"Calle lizaur, 7"," Calle lizaur, 7 , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1573,,2019-03-29,sur,450000,0,4,1,0,0,
"Premio COAVN de Arquitectura 2007. Dos plantas, 70 metros por planta.",Anuncio actualizado el 25 de marzo,0,0,2,0,0,segunda mano/buen estado,,inmueble exento,,,1,,,32813295, Casa o chalet independiente,,,Urcabustaiz,"Calle zubinto, 6"," Calle zubinto, 6 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",70,,2019-03-29,,273000,0,4,0,0,0,
"Piso para entrar a vivir. suelo recién cambiado de madera. 4 habitaciones, 3 de ellas con armario empotrado, dos baños, cocina completamente equipada, salón y dos terrazas. totalmente exterior.",Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,1,,,29194169,Piso,,0,Urcabustaiz,"Calle Ugarte, 15"," Calle Ugarte, 15 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",120,100,2019-03-29,"sur, este",125000,0,4,1,0,1,
Piso en Izarra (Álava) a 27 km de Vitoria. Situado en el centro del pueblo. 85 m2 3 dormitorios Sala Cocina Baño (grande) Despensa Terraza grande. 2º planta Gas en la comunidad. Semi amueblado. Urbanización privada. Zonas ajardinadas con piscina. Precio 70.000 euros. Urge venta.,Anuncio actualizado el 19 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,1,,,1645125,Piso,,0,Urcabustaiz,Urb. Udalondo," Plaza Municipal, 7 , Urb. Udalondo , Urcabustaiz , Zuya, Álava ","Plaza Municipal, 7",,"Zuya, Álava",85,80,2019-03-29,sur,70000,0,4,0,1,1,
"Piso de 65 m2, distribuidos en un amplio dormitorio con armarios empotrados, salón-cocina, un baño y terraza. Velux recién instalados. Plaza de garaje y trastero.",Anuncio actualizado el 25 de febrero,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,36632638,Piso,,1,Zuya,"Calle San Martin, 4"," Calle San Martin, 4 , Zuya , Álava ",,,Álava,84,65,2019-03-29,sur,155000,0,1,1,0,1,
Electrodomésticos.,Anuncio actualizado el 4 de febrero,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,36871462, Casa o chalet independiente,,,Arrazua-Ubarrundia,"Calle Francisco Santos de Ayala, 22"," Calle Francisco Santos de Ayala, 22 , Arrazua-Ubarrundia , Zuya, Álava ",,,"Zuya, Álava",990,270,2019-03-29,sur,545000,0,5,0,1,0,
"Piso para entrar a vivir, totalmente amueblado (opcional). Cuenta con 2 terrazas cerradas (la grande en 2016). Ventanas de aluminio blancas abatibles climalit. 3 habitaciones con armarios empotrados. 1 baño y 1 aseo. Cocina equipada y salon. Desde la terraza pequeña se accede directamente a la lonja (o garaje) que esta amueblado y habilitado para txoko (cuenta con lavabajillas) 24m2 utiles.",Anuncio actualizado el 25 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,36929764,Piso,,0,Urcabustaiz,"Calle Logorri, 9"," Calle Logorri, 9 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",106,85,2019-03-29,"norte, sur, este",130000,0,3,0,0,1,
"Municipal. Urbanización privada con piscina en el centro de el pueblo, en muy buen estado para entrar a vivir, interesados enviar un mensaje por WhatsApp y nos pondremos en contacto. 2ª Planta. Amueblado. Terraza. Calefacción. Piscina. Jardín. CE: G.",Anuncio actualizado el 27 de enero,0,0,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,,1,,,37660077,Piso,,0,Urcabustaiz,"Plaza Municipal, 2"," Plaza Municipal, 2 , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",80,,2019-03-29,,100000,0,2,0,1,1,
"Vivienda unifamiliar superficie construida 432m2, dos plantas, 4 habitaciones, 3 baños completos y un aseo, cocina, salón-comedor, vestidor, txoko con cocina y chimenea, piscina cubierta y climatizada, jacuzzi, sauna, zona de gimnasio, zona de juegos y garaje subterráneo, terraza en planta superior y porche tejado.,Total parcela 1092m2, zona ajardinada y barbacoa cubierta. PRECIO NEGOCIABLE.",Anuncio actualizado el 12 de febrero,1,0,4,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,38349406, Casa o chalet independiente,,,Zigoitia,"Calle Basalanda, 11"," Calle Basalanda, 11 , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1092,,2019-03-29,sur,675000,0,4,1,1,1,
"Piso en la localidad alavesa de Izarra, a medio camino entre Bilbao y Vitoria. Salón de 20 m2 y ático de 21m2 encima de la vivienda con techo forrado en madera y suelo de baldosa imitación madera.,Piso en muy buen estado. Oportunidad.,Amplia plaza de garaje con acceso directo a la vivienda a través del ascensor.",Anuncio actualizado el 17 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,1,,,39145539,Piso,,1,Urcabustaiz,Urb. Plaza Nueva," Plaza Nueva, 3 NmeroD , Urb. Plaza Nueva , Urcabustaiz , Zuya, Álava ","Plaza Nueva, 3 NmeroD",,"Zuya, Álava",105,85,2019-03-29,norte,155000,0,3,1,0,0,
Piso amplio y luminoso. Céntrico. Ascensor a cota 0. Calefacción individual de gas.,Anuncio actualizado el 17 de marzo,0,1,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,40408430,Piso,,1,Zuya,"Plaza del Ayuntamiento Plaza, 8"," Plaza del Ayuntamiento Plaza, 8 , Zuya , Álava ",,,Álava,110,104,2019-03-29,"norte, sur, este",225000,0,3,1,0,0,
"Precioso Caserío en Oleta de 1890, a 1 km del pueblo de Otxandio. Situado en el entorno inigualable del parque natural de Urkiola, con un amplio terreno de 17.500 m2. Para reformar. Ideal para agroturismo o explotación con caballos. Visitalo y enamórate del lugar. Posibilidad de hacer 2 viviendas.",Anuncio actualizado el 24 de marzo,0,0,1,0,0,segunda mano/para reformar,1890,inmueble exento,,,0,,,81457850, Casa rural,,,Aramaio,"Olaeta Entitatea, 5"," Olaeta Entitatea, 5 , Aramaio , Zuya, Álava ",,,"Zuya, Álava",17500,,2019-03-29,sur,120000,0,2,0,0,0,
"Chalet Adosado con 15 años de antiguedad. Esta en muy buen estado ya que no ha estado en uso practicamente.,Tiene calefaccion de gas. Ventanas Pvc. Garaje en planta baja para dos vehiculos. con puerta motorizada.,Cocina amueblada. Cambiaria por piso en Bilbao ó Vitoria.",Anuncio actualizado el 24 de marzo,0,1,4,0,0,segunda mano/buen estado,,no indicado,3 plantas,plaza de garaje incluida en el precio,1,,,81595851, Chalet adosado,,,Zuya,"Calle Palatu , 7"," Calle Palatu , 7 , Zuya , Álava ",,,Álava,60,220,2019-03-29,"este, oeste",315000,0,4,1,0,1,
El garaje tiene capacidad para tres coches.,Anuncio actualizado el 17 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,82595668, Casa o chalet independiente,,,Zuya,"Calle Recalde, 3"," Calle Recalde, 3 , Zuya , Álava ",,,Álava,3500,,2019-03-29,,420000,0,4,1,0,0,
"Rarisima oportunidad de casa para reformar en pleno parque natural. Nunca tendra vecinos ya que la construccion en el area esta vetada. Tamano suficiente para gran familia, agroturismo, o vivienda dividida plurifamiliar. Se puede extender hasta un 25% mas de lo que tiene ahora. Extenso jardin. Precio para venta rapida, pero abiertos a ofertas sensibles. No duden en contactar. Abstenerse inmobiliarias.",Anuncio actualizado el 18 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,83818516, Caserón,,,Zuya,"Calle Orobide, 7"," Calle Orobide, 7 , Zuya , Álava ",,,Álava,3600,,2019-03-29,,250000,0,4,0,0,0,
Txoko con chimenea en sótano. Riego automático. Calefacción y agua caliente de Gasóleo.,Anuncio actualizado el 12 de febrero,0,1,2,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,1,,,84160945, Casa o chalet independiente,,,Zigoitia,"Carretera Buruaga, 3"," Carretera Buruaga, 3 , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1500,,2019-03-29,,450000,0,5,1,0,0,
"Chalet de reciente construcción en urbanización de Etxabarri Ibiña. Consta de dos plantas, con cuatro habitaciones, tres baños con bañera y ducha jacuzzi, salón a dos alturas abuhardillado, con chimenea, materiales e instalaciones de primera calidad, garaje dos coches con puerta eléctrica con mando, calefacción individual, grandes ventanales, ventanas en cubierta, porche exterior...",Anuncio actualizado el 24 de marzo,0,1,3,1,0,segunda mano/buen estado,2006,no indicado,,plaza de garaje incluida en el precio,1,,calefacción individual: gas propano/butano,84315381, Casa o chalet independiente,,,Zigoitia,"Calle Basalanda, 1"," Calle Basalanda, 1 , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",850,,2019-03-29,,420000,0,4,1,0,1,
"Se vende chalet unifamiliar en Murgia (Zuia).,Está distribuido en 3 plantas:,Planta baja: Porche, hall, salón, comedor, 4 habitaciones, 2 baños, aseo, cocina office y despensa.,Planta primera: distribuidor, 4 habitaciones, 2 baños y camarote.,Planta sótano: garaje, cuarto de calderas, baño y zona diáfana. ,Piscina con caseta para la depuradora.,Cuarto de aperos.,Tendedero.,Año construcción: 1971,Necesita reforma.,Terreno: 5.048 m2.",Anuncio actualizado el 7 de enero,0,0,6,1,0,segunda mano/para reformar,1971,,3 plantas,plaza de garaje incluida en el precio,1,,,34622067, Casa o chalet independiente,,,Zuya,," , Zuya , Álava ",,,Álava,5048,,2019-03-29,,700000,0,8,1,1,0,
Vivienda en urbanizacion privada con piscina y jardines.,Anuncio actualizado el 12 de febrero,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,,1,,,26838682,Piso,,0,Urcabustaiz,Plaza Municipal," Plaza Municipal , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",95,90,2019-03-29,"sur, este",115000,0,3,1,1,0,
"VIVIENDA A ESTRENAR TIPO DÚPLEX (2ª y 3ª planta),SIN IVA (SUJETAS A ITP),Nota 1. - Planta alta vivienda tipo dúplex sin preparar.,Nota 2. - Imágenes correspondientes a diferentes tipos de vivienda de la promoción.",Anuncio actualizado el 4 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,35317556,Piso,,1,Urcabustaiz,beluntzabidea bidea," beluntzabidea bidea , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",107,92,2019-03-29,"norte, oeste",103000,0,2,0,0,1,
"Viviendas de 2 y 3 dormitorios, en Izarra con garaje y trastero en Izarra. Disponemos de áticos y bajos con jardín. Precios sin competencia en la zona. Con la ventaja fiscal de tributar por ITP.,Viviendas de 2 y 3 dormitorios, con garaje y trastero en Izarra. Disponemos de áticos, bajos con jardín. Precios sin competencia en la zona. Con la ventaja fiscal de tributar por ITP.",Anuncio actualizado el 11 de febrero,0,0,1,0,0,promoción de obra nueva,2008,,,,0,,,36008855,Piso,,1,Urcabustaiz,Beluntzabidea bidea," Beluntzabidea bidea , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",137,107,2019-03-29,,97000,0,2,0,0,0,
"Chalet unifamiliar en Letona, 507 m2 útiles en 3 plantas + sótano distribuidas en 4 dormitorios, salón, comedor, cocina, 2 baños, aseo y gran terraza. Dispone de trastero, txoko, sauna, hidromasaje y piscina climatizada. Calefacción y agua caliente individual de propano. Terreno de 1.414 m2 con frontón. Garaje para dos coches.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/buen estado,,,4 plantas,plaza de garaje incluida en el precio,1,,,36251400, Casa o chalet independiente,,,Zigoitia,San Bitor," San Bitor , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1414,,2019-03-29,,400000,0,4,0,1,1,
Chalet bifamiliar adosado de 132 m² y 468 m² de jardín.,Anuncio actualizado el 22 de junio,0,0,3,0,0,,2008,no indicado,,plaza de garaje incluida en el precio,0,,,39243049, Casa o chalet,,,Zigoitia,Calle berrikaozubi," Calle berrikaozubi , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",159,129,2019-03-29,,295000,0,3,0,0,0,
chalet pareado con jardín de 468 m2.,Anuncio actualizado el 9 de febrero,0,0,3,0,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,39259718, Chalet pareado,,,Zigoitia,Calle berrikaozubi," Calle berrikaozubi , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",468,129,2019-03-29,,295000,0,3,0,0,0,
"chalet independiente,sotano: garaje, txoko con chimenea y trastero,planta baja: cocina, baño y salon con chimenea,planta 1ª: 2 dormitorios, 1 baño,planta 2ª: baño, 2 dormitorios, terraza y trastero.,barcaboa en el jardin. las plantas son semi-planta ( 5 escaleras).",Anuncio actualizado el 19 de diciembre,0,0,3,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,,81810387, Casa o chalet independiente,,,Zuya,larrabizcal," larrabizcal , Zuya , Álava ",,,Álava,800,170,2019-03-29,"norte, sur, este, oeste",335000,0,4,1,0,1,
"Hotel - Restaurante provisto de 13 habitaciones, todas con baño incorporado.,Nota: Superficies según catastro de 2.257 m2 de parcela y 1.093 m2c de edificación.",Anuncio actualizado el 11 de enero,0,0,15,0,0,segunda mano/buen estado,,,2 plantas,,0,,,83790898, Casa o chalet independiente,,,Legutiano,elosu," elosu , Legutiano , Zuya, Álava ",,,"Zuya, Álava",1746,,2019-03-29,"norte, sur, este, oeste",510000,0,13,0,0,0,
"Precioso chalet a 15 minutos de Vitoria, distribuido en salón, comedor, cocina y baño en planta baja; tres habitaciones y baño en primera planta, una habitacion en planta segunda y un espacio de estudio. persianas motorizadas en toda la vivienda y bodega.,Jardín consolidado y piscina con sauna y txoko a su lado. Riego automático en el jardín y chimenea.",Anuncio actualizado el 26 de mayo,0,0,2,0,0,segunda mano/buen estado,,no indicado,3 plantas,,1,,,33299830, Casa o chalet independiente,,,Zuya,Calle elizalde," Calle elizalde , Zuya , Álava ",,,Álava,3900,,2019-03-29,,720000,0,4,0,1,0,
"Chalet-Casa que tiene en el sotano fronton, piscina climatizada, ropero, baño, ducha, bañera hidromasaje, sauna Planta baja garaje, txoko, trastero, planta primera 4 dormitorios, posibilidad de un 5º, salón grande, comedor grande, 3 baños, planta bajocubierta, terraza de 35 m2. Armarios empotrados. La parcela tiene 1. 414 m2, jardín. Bonitas vistas. A 10 km de Vitoria y a 50 de Bilbao. Precio negociable y facilidades de pago. Alquiler con opcion a compra.",Anuncio actualizado el 26 de octubre,0,0,4,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,1,,,26798054, Casa o chalet independiente,,,Zigoitia,," , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",1414,508,2019-03-29,"norte, sur, este, oeste",400000,0,5,1,1,1,
"Gorbeialdea, chalet pareado de 310m² y terreno de 195m². Consta de 4 dormitorios, uno de ellos en planta baja, vestidor, 3 baños y un aseo, cocina sin montar y salón. Estructura de piedra. Trastero. Posibilidad de segregar en dos viviendas.",Anuncio actualizado el 1 de marzo,0,0,3,0,0,segunda mano/buen estado,,,3 plantas,,1,,,39526241, Chalet pareado,,,Zuya,Markina," Markina , Zuya , Álava ",,,Álava,195,310,2019-03-29,"norte, sur, oeste",270000,0,4,0,0,1,
"Magnífico CHALET en ETXÁBARRI-IBIÑA (ZUIA) construído sobre un solar de 1.000 m2, con 850 m2 de jardín y árboles frutales. Consta de 220 m2 útiles bién distribuídos en 2 plantas, con un bonito porche, 5 dormitorios, salón de 45 m2, cocina y 3 baños. Dispone de terraza grande de 45 m2 y balcón, trastero y GARAJE. Calefacción y agua caliente individual de gas propano. Totalmente amueblado.",Anuncio actualizado el 1 de febrero,0,0,3,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,1,,,31258955, Casa o chalet independiente,,,Zigoitia,jasokumdea," jasokumdea , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",220,,2019-03-29,,595000,0,5,1,0,1,
"Precioso DUPLEX a estrenar en el pueblo de IZARRA (Álava). Consta de planta baja con un salón de 24 m2, Cocina-Comedor de 22 m2, 2 dormitorios y 2 baños. En planta 1ª otra habitación de 20 m2 y 1 baño de 13 m2 con ducha de hidromasaje. Se vende totalmente amueblado con materiales de calidad, e incluye en el precio trastero y PLAZA DE APARCAMIENTO.",Anuncio actualizado el 1 de febrero,0,0,3,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,31287413,Dúplex,,1,Urcabustaiz,Plaza nueva," Plaza nueva , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",120,,2019-03-29,,190000,0,3,1,0,0,
"En APODAKA (ÁLAVA) se vende chalet bien ubicado en urbanización dentro del pueblo. Consta de 238 m2 distribuidos en diversas plantas con 4 dormitorios, salón de 34 m2 con chimenea y acceso a terraza, cocina-comedor y 3 baños. Así mismo en planta ático dispone de un estudio de 50 m2 con 2 habitaciones. Garaje para 2 coches y txoko de 20 m2 reformado y amueblado.",Anuncio actualizado el 1 de febrero,0,0,3,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,31643223, Casa o chalet independiente,,,Zigoitia,marisolo," marisolo , Zigoitia , Zuya, Álava ",,,"Zuya, Álava",238,,2019-03-29,,342500,0,4,0,0,0,
"Precioso chalet de reciente construcción en parcela de 1.588 m². 4 dorm. salón-comedor y txoko con chimeneas, cocina completa con desp, dos baños, porche y terraza, garaje. 179 m² útiles de vivienda. Jardín muy bien prep. con riego. Inf per.",Anuncio actualizado el 18 de abril,0,0,2,1,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,1,,,33275413, Casa o chalet independiente,,,Zuya,bitoriano," bitoriano , Zuya , Álava ",,,Álava,1588,179,2019-03-29,"norte, sur, este, oeste",430000,0,4,1,0,1,
"Piso de 98 m2 útiles + Local de 60 m2 en IZARRA. La vivienda dispone de 3 habitaciones, salón 22 m2, cocina, baño con bañera y aseo. Servicios de calefacción y agua caliente individual de gas. Totalmente exterior, Norte-Sur. Local habilitado como txoko, garaje, trastero. Jardín comunitario con frutales.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,34648426,Piso,,0,Urcabustaiz,Calle logorri," Calle logorri , Urcabustaiz , Zuya, Álava ",,,"Zuya, Álava",98,,2019-03-29,"norte, sur",148000,0,3,1,0,0,
